Body
Date,Weight,BMI,Fat
"2017-08-26","160.0","23.17",""
"2018-03-27","146.0","21.14",""
"2019-08-09","158.0","22.88",""
"2021-02-16","155.4","22.5",""

Activities
Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories
"2020-09-27","2,765","7,178","3","9","241","183","52","34","1,465"
"2020-09-28","2,155","2,797","1","1","634","115","1","13","855"
"2020-09-29","2,756","9,885","4","44","11","199","46","42","1,456"
"2020-09-30","2,347","5,275","2","4","108","239","0","0","1,047"
"2020-10-01","2,320","4,883","2","5","153","174","36","4","1,020"
"2020-10-02","2,588","6,219","2","7","200","227","29","21","1,288"
"2020-10-03","3,884","20,961","9","79","0","149","137","147","2,584"
"2020-10-04","2,568","4,878","2","10","0","182","21","18","1,268"
"2020-10-05","2,713","11,847","5","29","192","169","7","77","1,413"
"2020-10-06","2,931","8,686","3","55","2","229","46","36","1,631"
"2020-10-07","2,623","9,091","4","16","179","208","31","28","1,323"
"2020-10-08","3,110","14,446","6","17","0","209","68","85","1,810"
"2020-10-09","3,730","12,656","5","15","0","229","222","57","2,430"
"2020-10-10","3,046","9,654","4","5","0","285","80","23","1,746"
"2020-10-11","2,860","10,414","4","13","0","233","90","25","1,560"
"2020-10-12","2,721","7,045","3","5","607","242","41","11","1,421"
"2020-10-13","2,493","5,605","2","6","603","190","44","6","1,193"
"2020-10-14","2,345","4,863","2","12","144","156","23","17","1,045"
"2020-10-15","2,681","10,206","4","94","149","155","17","54","1,381"
"2020-10-16","2,627","9,338","4","16","566","252","20","19","1,327"
"2020-10-17","3,110","11,533","5","9","0","230","55","76","1,810"
"2020-10-18","2,785","9,329","4","19","0","273","43","27","1,485"
"2020-10-19","2,614","6,681","3","50","802","120","22","55","1,314"
"2020-10-20","2,594","5,686","2","9","844","177","35","29","1,294"
"2020-10-21","2,388","4,615","2","4","784","213","0","0","1,088"
"2020-10-22","2,651","10,479","4","7","251","242","14","37","1,351"
"2020-10-23","2,899","11,648","5","20","0","172","78","59","1,599"
"2020-10-24","2,558","8,216","3","7","117","195","27","31","1,258"
"2020-10-25","2,183","4,510","2","4","424","192","10","1","883"
"2020-10-26","2,560","8,284","3","10","610","256","19","11","1,260"
"2020-10-27","2,321","4,880","2","7","683","205","20","0","1,021"
"2020-10-28","2,731","7,570","3","1","591","332","20","1","1,431"
"2020-10-29","2,496","5,032","2","3","65","239","13","7","1,196"
"2020-10-30","2,304","4,581","2","5","303","251","0","0","1,004"
"2020-10-31","2,696","7,365","3","16","3","239","39","16","1,396"
"2020-11-01","2,612","8,606","3","19","154","218","32","26","1,312"
"2020-11-02","2,862","13,171","6","25","28","210","11","80","1,562"
"2020-11-03","3,146","13,192","6","92","16","240","50","74","1,846"
"2020-11-04","2,961","15,843","7","27","126","240","44","64","1,661"
"2020-11-05","3,939","16,938","7","31","0","282","240","53","2,639"
"2020-11-06","3,081","11,803","5","3","184","290","76","16","1,781"
"2020-11-07","3,258","16,501","7","6","502","191","60","110","1,958"
"2020-11-08","3,226","17,338","7","37","875","255","63","67","1,926"
"2020-11-09","3,573","19,760","9","17","481","376","81","51","2,273"
"2020-11-10","2,745","10,688","4","21","775","204","61","34","1,445"
"2020-11-11","2,964","13,123","6","22","637","214","83","40","1,664"
"2020-11-12","2,820","10,929","5","6","0","230","50","26","1,520"
"2020-11-13","2,706","10,945","5","22","319","176","50","34","1,406"
"2020-11-14","3,088","14,396","6","31","231","224","87","52","1,788"
"2020-11-15","2,994","11,936","5","24","0","207","68","63","1,694"
"2020-11-16","3,058","10,400","4","13","0","903","50","13","1,758"
"2020-11-17","3,162","10,654","4","7","0","694","49","17","1,862"
"2020-11-18","3,259","14,301","6","37","0","241","47","65","1,959"
"2020-11-19","2,927","11,576","5","1","0","367","25","0","1,627"
"2020-11-20","3,694","13,975","6","1","0","499","59","17","2,394"
"2020-11-21","3,382","12,443","5","1","5","387","93","18","2,082"
"2020-11-22","3,137","12,200","5","51","500","232","60","66","1,837"
"2020-11-23","3,319","19,010","8","206","468","285","65","70","2,019"
"2020-11-24","2,694","12,093","5","0","579","246","40","28","1,394"
"2020-11-25","2,425","11,300","5","0","305","286","0","0","1,125"
"2020-11-26","3,311","15,553","7","118","58","239","46","90","2,011"
"2020-11-27","2,854","10,704","4","0","92","329","21","2","1,554"
"2020-11-28","3,454","13,712","6","2","0","419","84","16","2,154"
"2020-11-29","2,975","12,888","5","61","28","165","35","84","1,675"
"2020-11-30","3,134","11,129","5","6","0","518","58","17","1,834"
"2020-12-01","3,289","10,864","4","2","0","1,174","59","1","1,989"
"2020-12-02","3,594","16,529","7","6","401","371","102","43","2,294"
"2020-12-03","3,603","15,023","6","64","0","224","143","100","2,303"
"2020-12-04","2,841","10,142","4","2","22","289","31","16","1,541"
"2020-12-05","1,640","161","0","1","1,428","12","0","0","340"
"2020-12-06","1,613","0","0","1","1,440","0","0","0","313"
"2020-12-07","1,613","0","0","51","1,440","0","0","0","313"
"2020-12-08","1,613","0","0","0","1,440","0","0","0","313"
"2020-12-09","1,613","0","0","1","1,440","0","0","0","313"
"2020-12-10","1,928","10,946","5","3","1,400","0","0","40","628"
"2020-12-11","1,613","0","0","1","1,440","0","0","0","313"
"2020-12-12","1,613","0","0","5","1,440","0","0","0","313"
"2020-12-13","1,613","0","0","55","1,440","0","0","0","313"
"2020-12-14","2,889","10,038","4","5","1,020","229","47","30","1,589"
"2020-12-15","4,117","19,729","9","39","381","312","138","87","2,817"
"2020-12-16","3,200","12,711","5","1","573","326","56","28","1,900"
"2020-12-17","3,647","16,555","7","3","408","368","142","33","2,347"
"2020-12-18","3,488","14,769","6","1","447","353","116","27","2,188"
"2020-12-19","3,091","14,944","6","4","6","217","40","78","1,791"
"2020-12-20","3,248","12,733","5","1","0","338","80","32","1,948"
"2020-12-21","3,628","16,073","7","29","374","312","53","59","2,328"
"2020-12-22","3,675","17,662","8","61","0","270","107","70","2,375"
"2020-12-23","3,639","16,303","7","29","0","247","60","96","2,339"
"2020-12-24","2,655","10,914","4","65","68","154","45","36","1,355"
"2020-12-25","2,588","11,160","5","7","178","209","14","24","1,288"
"2020-12-26","2,897","12,437","5","93","524","146","71","65","1,597"
"2020-12-27","3,875","16,567","7","0","355","441","144","17","2,575"
"2020-12-28","3,074","13,129","6","4","565","332","56","17","1,774"
"2020-12-29","3,443","14,532","6","1","67","392","97","18","2,143"
"2020-12-30","3,297","10,293","4","53","0","180","145","68","1,997"
"2020-12-31","2,640","12,817","5","1","137","215","35","37","1,340"
"2021-01-01","2,162","5,100","2","0","313","128","32","9","862"
"2021-01-02","2,485","8,169","3","0","0","165","73","16","1,185"
"2021-01-03","2,156","4,554","2","1","60","132","29","8","856"
"2021-01-04","2,270","6,669","3","0","67","139","26","25","970"
"2021-01-05","2,629","11,494","5","2","7","142","9","76","1,329"
"2021-01-06","2,671","10,498","4","0","0","141","64","54","1,371"
"2021-01-07","2,137","4,274","1","1","719","142","3","6","837"
"2021-01-08","2,603","7,079","3","0","659","200","47","14","1,303"
"2021-01-09","2,508","7,281","3","19","695","143","37","35","1,208"
"2021-01-10","2,574","7,567","3","5","731","182","31","22","1,274"
"2021-01-11","3,072","11,260","5","8","145","296","56","41","1,772"
"2021-01-12","2,977","14,208","6","27","0","152","53","87","1,677"
"2021-01-13","3,997","15,286","6","0","0","275","270","44","2,697"
"2021-01-14","2,944","13,909","6","39","0","207","37","73","1,644"
"2021-01-15","3,922","21,082","9","60","0","348","132","79","2,622"
"2021-01-16","4,026","15,553","7","1","363","314","229","54","2,726"
"2021-01-17","3,585","16,563","8","1","0","255","125","86","2,285"
"2021-01-18","2,848","11,502","5","3","45","195","72","39","1,548"
"2021-01-19","3,010","11,238","5","56","44","188","56","72","1,710"
"2021-01-20","3,006","14,777","6","102","0","176","39","89","1,706"
"2021-01-21","3,590","17,142","7","238","34","292","48","105","2,290"
"2021-01-22","2,985","10,197","4","120","53","202","59","50","1,685"
"2021-01-23","3,098","15,431","7","60","0","208","46","92","1,798"
"2021-01-24","2,688","10,362","5","0","67","236","12","33","1,388"
"2021-01-25","2,900","12,787","6","0","30","194","25","62","1,600"
"2021-01-26","2,710","10,386","5","16","43","187","45","29","1,410"
"2021-01-27","2,836","11,054","5","20","15","165","37","64","1,536"
"2021-01-28","3,995","17,775","8","67","0","291","143","84","2,695"
"2021-01-29","3,886","16,231","7","12","237","312","146","86","2,586"
"2021-01-30","4,483","19,421","8","6","341","326","218","133","3,183"
"2021-01-31","4,187","15,032","6","3","300","255","220","113","2,887"
"2021-02-01","3,442","15,076","6","117","0","277","59","83","2,142"
"2021-02-02","3,360","12,920","5","2","0","369","75","28","2,060"
"2021-02-03","2,912","11,101","5","3","27","296","35","32","1,612"
"2021-02-04","3,410","16,928","7","7","0","243","111","84","2,110"
"2021-02-05","3,236","10,657","4","5","0","372","55","23","1,936"
"2021-02-06","3,910","17,156","8","4","404","288","158","79","2,610"
"2021-02-07","3,981","17,828","8","139","0","217","154","127","2,681"
"2021-02-08","3,210","14,624","7","8","4","262","71","66","1,910"
"2021-02-09","3,981","14,697","6","32","116","333","161","67","2,681"
"2021-02-10","3,645","14,871","7","0","0","192","148","95","2,345"
"2021-02-11","3,595","16,158","8","10","40","229","62","122","2,295"
"2021-02-12","3,109","16,024","8","17","18","225","64","64","1,809"
"2021-02-13","3,449","12,992","5","10","0","268","92","90","2,149"
"2021-02-14","3,600","17,691","8","4","0","263","132","89","2,300"
"2021-02-15","3,393","12,538","5","6","0","341","112","28","2,093"
"2021-02-16","3,315","13,292","6","19","49","267","91","61","2,015"
"2021-02-17","3,133","11,357","5","2","100","306","103","9","1,833"
"2021-02-18","3,008","10,734","4","1","104","352","18","24","1,708"
"2021-02-19","3,926","13,243","6","24","0","283","217","57","2,626"
"2021-02-20","3,106","14,529","6","133","135","206","80","55","1,806"
"2021-02-21","3,409","16,315","7","40","520","202","89","94","2,109"
"2021-02-22","1,632","145","0","15","1,077","10","0","0","332"
"2021-02-23","1,613","0","0","2","1,440","0","0","0","313"
"2021-02-24","1,613","0","0","61","1,440","0","0","0","313"
"2021-02-25","1,613","0","0","18","1,440","0","0","0","313"
"2021-02-26","2,978","9,065","4","2","1,049","223","114","19","1,678"
"2021-02-27","3,869","17,854","8","8","437","291","166","74","2,569"
"2021-02-28","3,508","20,846","9","169","578","248","89","92","2,208"
"2021-03-01","2,968","12,949","6","3","555","187","67","63","1,668"
"2021-03-02","3,674","13,852","6","41","499","260","195","48","2,374"
"2021-03-03","3,919","25,275","11","50","0","302","144","115","2,619"
"2021-03-04","3,360","17,543","8","7","0","217","149","62","2,060"
"2021-03-05","3,104","12,895","6","8","198","301","29","36","1,804"
"2021-03-06","3,598","13,527","6","3","47","366","138","25","2,298"
"2021-03-07","3,616","17,659","9","29","0","246","129","76","2,316"
"2021-03-08","3,181","11,108","5","16","0","236","50","70","1,881"
"2021-03-09","3,567","13,094","5","12","0","394","109","30","2,267"
"2021-03-10","3,269","15,441","7","7","176","242","57","77","1,969"
"2021-03-11","3,353","11,634","5","8","617","288","104","49","2,053"
"2021-03-12","3,239","14,865","7","8","563","268","72","64","1,939"
"2021-03-13","4,103","17,781","8","7","328","452","126","68","2,803"
"2021-03-14","3,602","16,947","7","3","450","324","130","52","2,302"
"2021-03-15","3,514","16,888","8","7","0","241","122","63","2,214"
"2021-03-16","3,774","18,386","9","3","146","359","98","69","2,474"
"2021-03-17","3,763","21,699","10","207","9","220","88","134","2,463"
"2021-03-18","3,883","15,726","7","14","13","326","179","54","2,583"
"2021-03-19","3,607","15,062","7","1","0","257","106","82","2,307"
"2021-03-20","4,106","17,239","8","3","0","302","166","93","2,806"
"2021-03-21","4,199","17,047","7","8","0","289","214","105","2,899"
"2021-03-22","3,279","13,937","7","10","7","253","93","44","1,979"
"2021-03-23","3,549","17,371","7","220","156","176","85","113","2,249"
"2021-03-24","3,823","17,013","7","1","0","290","181","73","2,523"
"2021-03-25","3,797","19,489","8","25","48","275","127","93","2,497"
"2021-03-26","3,487","19,240","9","12","71","211","79","114","2,187"
"2021-03-27","3,764","16,823","8","8","9","269","132","92","2,464"
"2021-03-28","3,359","14,037","7","2","0","219","93","75","2,059"
"2021-03-29","3,280","13,262","6","4","0","255","80","50","1,980"
"2021-03-30","3,528","11,185","5","32","540","211","147","77","2,228"
"2021-03-31","3,816","16,110","8","9","0","320","125","83","2,516"
"2021-04-01","3,921","16,902","8","6","0","335","132","60","2,621"
"2021-04-02","3,935","18,349","9","3","0","266","161","86","2,635"
"2021-04-03","3,887","15,258","6","6","0","377","112","62","2,587"
"2021-04-04","3,678","15,929","7","26","49","306","128","69","2,378"
"2021-04-05","3,215","13,364","7","0","78","265","72","33","1,915"
"2021-04-06","3,586","13,870","6","0","0","292","151","45","2,286"
"2021-04-07","3,364","13,828","7","5","44","284","106","42","2,064"
"2021-04-08","3,263","11,988","6","8","0","276","76","37","1,963"
"2021-04-09","3,650","13,661","6","2","8","302","145","46","2,350"
"2021-04-10","4,080","15,449","7","2","0","271","225","88","2,780"
"2021-04-11","3,214","12,828","5","2","0","198","113","69","1,914"
"2021-04-12","3,895","16,431","7","4","0","392","169","44","2,595"
"2021-04-13","3,542","14,457","7","6","505","235","138","62","2,242"
"2021-04-14","3,520","14,241","6","4","0","256","173","36","2,220"
"2021-04-15","4,194","24,174","11","205","64","256","87","176","2,894"
"2021-04-16","4,067","18,150","8","4","0","351","218","46","2,767"
"2021-04-17","3,919","16,367","7","9","32","332","169","61","2,619"
"2021-04-18","4,299","31,062","15","170","563","170","84","223","2,999"
"2021-04-19","3,580","15,808","7","15","210","184","202","65","2,280"
"2021-04-20","4,341","23,000","11","33","0","270","159","146","3,041"
"2021-04-21","3,370","13,062","6","9","30","274","105","41","2,070"
"2021-04-22","3,079","13,427","6","7","234","260","66","33","1,779"
"2021-04-23","3,446","17,013","7","4","0","313","123","38","2,146"
"2021-04-24","3,640","14,959","6","6","0","289","134","61","2,340"
"2021-04-25","3,276","12,594","5","4","114","264","83","58","1,976"
"2021-04-26","3,155","13,358","6","10","358","226","60","49","1,855"
"2021-04-27","3,280","14,052","7","0","319","224","89","62","1,980"
"2021-04-28","4,188","22,976","11","34","0","234","164","138","2,888"
"2021-04-29","3,874","16,088","8","4","199","282","142","70","2,574"
"2021-04-30","3,315","14,790","6","62","346","244","72","70","2,015"
"2021-05-01","3,716","15,535","7","6","591","315","102","62","2,416"
"2021-05-02","3,057","10,349","5","16","183","210","42","57","1,757"
"2021-05-03","3,749","12,040","5","10","0","278","256","18","2,449"
"2021-05-04","3,398","17,162","8","1","170","290","96","40","2,098"
"2021-05-05","3,450","13,533","7","3","0","245","146","38","2,150"
"2021-05-06","4,246","16,854","8","12","0","236","247","94","2,946"
"2021-05-07","3,730","18,407","9","15","108","323","116","57","2,430"
"2021-05-08","2,832","11,506","5","8","108","186","70","44","1,532"
"2021-05-09","3,498","21,474","10","146","344","144","82","124","2,198"
"2021-05-10","3,596","11,477","5","17","85","291","171","41","2,296"
"2021-05-11","3,732","15,183","6","5","76","310","172","38","2,432"
"2021-05-12","3,413","10,438","4","15","519","245","94","59","2,113"
"2021-05-13","3,172","10,304","4","6","581","276","94","19","1,872"
"2021-05-14","3,732","16,159","8","3","263","274","132","58","2,432"
"2021-05-15","3,453","12,943","5","6","193","308","114","30","2,153"
"2021-05-16","3,198","11,863","5","6","158","285","101","29","1,898"
"2021-05-17","3,765","14,228","6","3","168","303","140","70","2,465"
"2021-05-18","4,237","20,199","10","7","15","223","237","111","2,937"
"2021-05-19","3,369","13,207","6","4","76","286","84","40","2,069"
"2021-05-20","3,584","15,344","7","9","88","241","100","104","2,284"
"2021-05-21","3,538","15,167","7","9","187","248","130","52","2,238"
"2021-05-22","3,713","13,414","6","8","0","334","159","41","2,413"
"2021-05-23","3,707","13,853","7","2","599","313","124","44","2,407"
"2021-05-24","3,051","10,207","5","3","581","247","18","46","1,751"
"2021-05-25","3,217","10,064","4","28","952","193","105","54","1,917"
"2021-05-26","3,348","12,947","5","3","0","263","112","52","2,048"
"2021-05-27","3,104","11,365","6","4","239","232","76","38","1,804"
"2021-05-28","2,894","10,656","4","10","99","287","49","19","1,594"
"2021-05-29","3,892","19,370","8","11","88","336","134","70","2,592"
"2021-05-30","3,702","17,037","7","7","357","340","116","59","2,402"
"2021-05-31","3,168","11,697","5","52","244","259","80","23","1,868"
"2021-06-01","2,647","10,125","5","24","289","166","7","47","1,347"
"2021-06-02","3,912","14,341","6","0","0","274","231","47","2,612"
"2021-06-03","3,510","13,556","6","8","221","322","131","10","2,210"
"2021-06-04","3,457","15,215","6","3","165","368","80","27","2,157"
"2021-06-05","3,372","14,725","6","1","36","327","106","29","2,072"
"2021-06-06","3,583","16,260","7","4","0","326","141","40","2,283"
"2021-06-07","2,509","10,379","4","3","203","129","23","57","1,209"
